1724349770.914338,0.000000,-2.189109,0.093110,0.322376,0.006136,-0.003925,0.161541,-0.986839,
1724349770.919894,0.000000,-2.188597,0.092814,0.322362,0.006156,-0.004151,0.160139,-0.987067,
1724349770.925450,0.000000,-2.188127,0.092498,0.322349,0.006166,-0.004224,0.158772,-0.987287,
1724349770.931004,0.000000,-2.187685,0.092075,0.322302,0.006083,-0.004187,0.157483,-0.987494,
1724349770.936560,0.000000,-2.187139,0.091730,0.322239,0.006148,-0.004472,0.156064,-0.987718,
1724349770.942115,0.000000,-2.186754,0.091315,0.322206,0.005961,-0.004230,0.154836,-0.987913,
1724349770.947670,0.000000,-2.186426,0.090848,0.322178,0.005544,-0.003918,0.153619,-0.988107,
1724349770.953228,0.000000,-2.186018,0.090604,0.322168,0.005661,-0.003833,0.152270,-0.988315,
1724349770.958783,0.000000,-2.185562,0.090257,0.322252,0.005614,-0.003852,0.151014,-0.988508,
1724349770.964340,0.000000,-2.185097,0.090033,0.322315,0.005717,-0.003826,0.149786,-0.988695,
1724349770.969896,0.000000,-2.184694,0.089865,0.322345,0.005958,-0.003803,0.148338,-0.988911,
1724349770.975451,0.000000,-2.184280,0.089689,0.322344,0.006066,-0.003896,0.146998,-0.989110,
1724349770.981007,0.000000,-2.183860,0.089480,0.322315,0.006215,-0.003800,0.145820,-0.989284,
1724349770.986562,0.000000,-2.183384,0.089165,0.322321,0.006312,-0.003878,0.144477,-0.989480,
1724349770.992117,0.000000,-2.183006,0.088757,0.322322,0.006113,-0.003672,0.143028,-0.989693,
1724349770.997673,0.000000,-2.182553,0.088324,0.322308,0.005860,-0.003652,0.141713,-0.989884,
1724349771.003229,0.000000,-2.181997,0.087984,0.322250,0.005876,-0.003843,0.140245,-0.990092,
1724349771.008784,0.000000,-2.181589,0.087502,0.322204,0.005444,-0.003791,0.139114,-0.990254,
1724349771.014339,0.000000,-2.181109,0.087090,0.322189,0.005189,-0.003882,0.137888,-0.990427,
1724349771.019895,0.000000,-2.180636,0.086689,0.322186,0.005002,-0.003873,0.136832,-0.990574,
1724349771.025451,0.000000,-2.180085,0.086376,0.322212,0.005044,-0.004051,0.135568,-0.990747,
1724349771.031005,0.000000,-2.179493,0.086189,0.322271,0.005536,-0.004117,0.133916,-0.990969,
1724349771.036561,0.000000,-2.179148,0.086071,0.322306,0.005855,-0.003992,0.132572,-0.991148,
1724349771.042118,0.000000,-2.178911,0.085911,0.322304,0.005989,-0.003611,0.131199,-0.991331,
1724349771.047673,0.000000,-2.178622,0.085686,0.322302,0.005997,-0.003365,0.129798,-0.991517,
1724349771.053228,0.000000,-2.178341,0.085367,0.322296,0.005711,-0.003057,0.128328,-0.991711,
1724349771.058787,0.000000,-2.177922,0.085058,0.322297,0.005721,-0.003067,0.127145,-0.991863,
1724349771.064343,0.000000,-2.177360,0.084783,0.322314,0.005786,-0.003238,0.126006,-0.992007,
1724349771.069900,0.000000,-2.176816,0.084453,0.322337,0.005619,-0.003276,0.124901,-0.992148,
1724349771.075455,0.000000,-2.176365,0.084111,0.322321,0.005480,-0.003286,0.123642,-0.992306,
1724349771.081010,0.000000,-2.175861,0.083778,0.322244,0.005429,-0.003443,0.122329,-0.992469,
1724349771.086566,0.000000,-2.175260,0.083382,0.322208,0.005267,-0.003775,0.121085,-0.992621,
1724349771.092121,0.000000,-2.174682,0.082943,0.322149,0.005050,-0.004010,0.119738,-0.992785,
1724349771.097677,0.000000,-2.174065,0.082580,0.322127,0.004928,-0.004385,0.118456,-0.992937,
1724349771.103232,0.000000,-2.173569,0.082301,0.322092,0.004961,-0.004474,0.117115,-0.993096,
1724349771.108788,0.000000,-2.173160,0.082132,0.322128,0.005149,-0.004252,0.115813,-0.993249,
1724349771.114344,0.000000,-2.172815,0.081959,0.322191,0.005394,-0.003827,0.114484,-0.993403,
1724349771.119900,0.000000,-2.172455,0.081745,0.322240,0.005415,-0.003637,0.113313,-0.993538,
1724349771.125455,0.000000,-2.172112,0.081485,0.322270,0.005431,-0.003568,0.111553,-0.993737,
1724349771.131012,0.000000,-2.171709,0.081274,0.322269,0.005497,-0.003484,0.110286,-0.993879,
1724349771.136566,0.000000,-2.171219,0.081103,0.322258,0.005580,-0.003538,0.109049,-0.994015,
1724349771.142123,0.000000,-2.170792,0.080779,0.322265,0.005407,-0.003445,0.107923,-0.994139,
1724349771.147691,0.000000,-2.170433,0.080455,0.322233,0.005247,-0.003264,0.106732,-0.994269,
1724349771.153235,0.000000,-2.169898,0.080131,0.322217,0.005161,-0.003332,0.105652,-0.994384,
1724349771.158789,0.000000,-2.169330,0.079756,0.322226,0.004948,-0.003371,0.104648,-0.994491,
1724349771.164336,0.000000,-2.168779,0.079373,0.322204,0.004725,-0.003506,0.103335,-0.994629,
1724349771.169891,0.000000,-2.168236,0.078976,0.322173,0.004475,-0.003741,0.101988,-0.994769,
1724349771.175446,0.000000,-2.167715,0.078704,0.322175,0.004491,-0.003833,0.100667,-0.994903,
1724349771.181002,0.000000,-2.167179,0.078480,0.322181,0.004653,-0.004002,0.099451,-0.995024,
1724349771.186558,0.000000,-2.166759,0.078340,0.322202,0.004864,-0.003835,0.098169,-0.995151,
1724349771.192113,0.000000,-2.166417,0.078121,0.322216,0.005039,-0.003604,0.096747,-0.995290,
1724349771.197679,0.000000,-2.166018,0.077945,0.322248,0.005125,-0.003362,0.095498,-0.995411,
1724349771.203226,0.000000,-2.165688,0.077780,0.322216,0.005269,-0.003003,0.094264,-0.995529,
1724349771.208781,0.000000,-2.165372,0.077538,0.322196,0.005176,-0.002899,0.092637,-0.995682,
1724349771.214336,0.000000,-2.164894,0.077230,0.322175,0.004943,-0.002895,0.091615,-0.995778,
1724349771.219891,0.000000,-2.164394,0.076963,0.322153,0.004840,-0.002951,0.090520,-0.995879,
1724349771.225446,0.000000,-2.163864,0.076632,0.322136,0.004639,-0.003034,0.089385,-0.995982,
1724349771.231003,0.000000,-2.163352,0.076318,0.322107,0.004500,-0.003069,0.087928,-0.996112,
1724349771.236558,0.000000,-2.162703,0.076042,0.322065,0.004547,-0.003428,0.086651,-0.996222,
1724349771.242114,0.000000,-2.162022,0.075796,0.322069,0.004679,-0.003571,0.085052,-0.996359,
1724349771.247668,0.000000,-2.161458,0.075445,0.322090,0.004581,-0.003550,0.083726,-0.996472,
1724349771.253225,0.000000,-2.160892,0.075209,0.322065,0.004673,-0.003742,0.082310,-0.996589,
1724349771.258780,0.000000,-2.160475,0.075007,0.322065,0.004794,-0.003527,0.080963,-0.996699,
1724349771.264336,0.000000,-2.160172,0.074888,0.322087,0.005008,-0.002993,0.079683,-0.996803,
1724349771.269866,0.000000,-2.159830,0.074718,0.322128,0.005020,-0.002543,0.078486,-0.996899,
1724349771.275436,0.000000,-2.159375,0.074445,0.322149,0.004817,-0.002403,0.077536,-0.996975,
1724349771.280976,0.000000,-2.158943,0.074317,0.322130,0.004919,-0.002409,0.076071,-0.997087,
1724349771.286531,0.000000,-2.158401,0.074217,0.322121,0.005191,-0.002398,0.074470,-0.997207,
1724349771.292089,0.000000,-2.157873,0.074039,0.322109,0.005250,-0.002514,0.072927,-0.997320,
1724349771.297643,0.000000,-2.157362,0.073744,0.322103,0.005113,-0.002597,0.071781,-0.997404,
1724349771.303199,0.000000,-2.156761,0.073424,0.322089,0.004992,-0.002832,0.070343,-0.997506,
1724349771.308754,0.000000,-2.156071,0.073167,0.322039,0.004993,-0.003322,0.068910,-0.997605,
1724349771.314310,0.000000,-2.155449,0.072830,0.322006,0.004824,-0.003472,0.067616,-0.997694,
1724349771.319865,0.000000,-2.154801,0.072448,0.321974,0.004605,-0.003792,0.066319,-0.997781,
1724349771.325421,0.000000,-2.154200,0.072100,0.321958,0.004442,-0.003897,0.065060,-0.997864,
1724349771.330976,0.000000,-2.153705,0.071971,0.321939,0.004667,-0.003796,0.063462,-0.997966,
1724349771.336531,0.000000,-2.153405,0.071953,0.321894,0.005132,-0.003414,0.061850,-0.998066,
1724349771.342087,0.000000,-2.153052,0.071778,0.321940,0.005125,-0.003105,0.060574,-0.998146,
1724349771.347641,0.000000,-2.152619,0.071614,0.321978,0.005159,-0.002937,0.059314,-0.998222,
1724349771.353205,0.000000,-2.152190,0.071562,0.321964,0.005465,-0.002880,0.057884,-0.998304,
1724349771.358755,0.000000,-2.151727,0.071442,0.321950,0.005512,-0.002829,0.056584,-0.998379,
1724349771.364310,0.000000,-2.151179,0.071277,0.321933,0.005506,-0.002950,0.055284,-0.998451,
1724349771.369864,0.000000,-2.150699,0.070957,0.321943,0.005197,-0.002754,0.054102,-0.998518,
1724349771.375440,0.000000,-2.150137,0.070702,0.321931,0.005156,-0.002811,0.052776,-0.998589,
1724349771.380995,0.000000,-2.149560,0.070382,0.321919,0.004994,-0.002851,0.051420,-0.998661,
1724349771.386550,0.000000,-2.148918,0.070067,0.321862,0.004985,-0.003093,0.049967,-0.998734,
1724349771.392107,0.000000,-2.148300,0.069731,0.321851,0.004811,-0.003191,0.048653,-0.998799,
1724349771.397663,0.000000,-2.147695,0.069486,0.321786,0.004841,-0.003444,0.047154,-0.998870,
1724349771.403216,0.000000,-2.147131,0.069329,0.321756,0.004987,-0.003598,0.045675,-0.998937,
1724349771.408772,0.000000,-2.146735,0.069104,0.321798,0.004858,-0.003311,0.044337,-0.998999,
1724349771.414329,0.000000,-2.146283,0.068861,0.321861,0.004774,-0.003113,0.042875,-0.999064,
1724349771.419885,0.000000,-2.145893,0.068814,0.321905,0.004998,-0.002952,0.041509,-0.999121,
1724349771.425440,0.000000,-2.145507,0.068654,0.321918,0.004937,-0.002810,0.040232,-0.999174,
1724349771.430996,0.000000,-2.145103,0.068456,0.321922,0.004899,-0.002632,0.038982,-0.999224,
1724349771.436550,0.000000,-2.144618,0.068297,0.321914,0.004966,-0.002645,0.037444,-0.999283,
1724349771.442107,0.000000,-2.144043,0.068164,0.321914,0.005092,-0.002800,0.036026,-0.999334,
1724349771.447661,0.000000,-2.143509,0.067921,0.321921,0.005056,-0.002802,0.034759,-0.999379,
1724349771.453217,0.000000,-2.143050,0.067633,0.321885,0.004930,-0.002728,0.033429,-0.999425,
1724349771.458774,0.000000,-2.142444,0.067383,0.321839,0.004897,-0.002829,0.032064,-0.999470,
1724349771.464329,0.000000,-2.141824,0.067138,0.321815,0.004837,-0.002930,0.030768,-0.999511,
1724349771.469885,0.000000,-2.141175,0.066887,0.321765,0.004716,-0.003258,0.029467,-0.999549,
1724349771.475439,0.000000,-2.140652,0.066660,0.321771,0.004684,-0.003169,0.028101,-0.999589,
1724349771.480998,0.000000,-2.140149,0.066504,0.321792,0.004854,-0.003159,0.026514,-0.999632,
1724349771.486554,0.000000,-2.139771,0.066320,0.321882,0.004829,-0.002763,0.025268,-0.999665,
1724349771.492110,0.000000,-2.139350,0.066127,0.321948,0.004757,-0.002573,0.024046,-0.999696,
1724349771.497665,0.000000,-2.139055,0.065928,0.321986,0.004653,-0.001956,0.022986,-0.999723,
1724349771.503220,0.000000,-2.138692,0.065808,0.321961,0.004745,-0.001919,0.021362,-0.999759,
1724349771.508776,0.000000,-2.138202,0.065734,0.321924,0.004852,-0.001923,0.019678,-0.999793,
1724349771.514331,0.000000,-2.137691,0.065573,0.321921,0.004873,-0.001926,0.018295,-0.999819,
1724349771.519888,0.000000,-2.137172,0.065354,0.321912,0.004823,-0.002037,0.016825,-0.999845,
1724349771.525443,0.000000,-2.136611,0.065060,0.321896,0.004623,-0.002052,0.015564,-0.999866,
1724349771.530998,0.000000,-2.136031,0.064723,0.321859,0.004300,-0.002116,0.014311,-0.999886,
1724349771.536554,0.000000,-2.135434,0.064510,0.321802,0.004316,-0.002283,0.012924,-0.999905,
1724349771.542109,0.000000,-2.134775,0.064329,0.321775,0.004426,-0.002544,0.011525,-0.999921,
1724349771.547664,0.000000,-2.134139,0.064098,0.321765,0.004408,-0.002688,0.010136,-0.999935,
1724349771.553221,0.000000,-2.133667,0.063889,0.321783,0.004326,-0.002528,0.008895,-0.999948,
1724349771.558776,0.000000,-2.133262,0.063760,0.321791,0.004416,-0.002205,0.007624,-0.999959,
1724349771.564332,0.000000,-2.132926,0.063656,0.321839,0.004418,-0.001864,0.006250,-0.999969,
1724349771.569887,0.000000,-2.132485,0.063572,0.321860,0.004561,-0.001717,0.005008,-0.999976,
1724349771.575443,0.000000,-2.132023,0.063428,0.321890,0.004549,-0.001605,0.003885,-0.999981,
1724349771.580999,0.000000,-2.131542,0.063355,0.321856,0.004738,-0.001700,0.002420,-0.999985,
1724349771.586550,0.000000,-2.131048,0.063240,0.321817,0.004818,-0.001723,0.000973,-0.999986,
1724349771.592106,0.000000,-2.130445,0.063132,0.321822,0.004964,-0.001924,-0.000428,-0.999986,
1724349771.597660,0.000000,-2.129939,0.062909,0.321841,0.004852,-0.001791,-0.001680,-0.999985,
1724349771.603217,0.000000,-2.129351,0.062567,0.321845,0.004564,-0.001848,-0.003099,-0.999983,
1724349771.608772,0.000000,-2.128639,0.062307,0.321809,0.004362,-0.002084,-0.004513,-0.999978,
1724349771.614328,0.000000,-2.128090,0.062162,0.321757,0.004413,-0.002035,-0.005649,-0.999972,
1724349771.619884,0.000000,-2.127472,0.062010,0.321702,0.004420,-0.002245,-0.006929,-0.999964,
1724349771.625440,0.000000,-2.126983,0.061768,0.321659,0.004197,-0.002148,-0.008151,-0.999956,
1724349771.630995,0.000000,-2.126490,0.061672,0.321678,0.004269,-0.001949,-0.009440,-0.999944,
1724349771.636551,0.000000,-2.126033,0.061425,0.321739,0.004191,-0.001874,-0.011164,-0.999927,
1724349771.642106,0.000000,-2.125647,0.061306,0.321790,0.004274,-0.001562,-0.012460,-0.999912,
1724349771.647660,0.000000,-2.125247,0.061134,0.321852,0.004124,-0.001172,-0.013629,-0.999898,
1724349771.653218,0.000000,-2.124771,0.061009,0.321887,0.004078,-0.001009,-0.014660,-0.999884,
1724349771.658773,0.000000,-2.124247,0.060897,0.321892,0.004066,-0.001053,-0.016053,-0.999862,
1724349771.664329,0.000000,-2.123725,0.060818,0.321882,0.004112,-0.001122,-0.017396,-0.999840,
1724349771.669884,0.000000,-2.123215,0.060739,0.321859,0.004214,-0.001096,-0.018862,-0.999813,
1724349771.675439,0.000000,-2.122627,0.060622,0.321814,0.004308,-0.001217,-0.020263,-0.999785,
1724349771.680996,0.000000,-2.121938,0.060489,0.321772,0.004410,-0.001556,-0.021703,-0.999754,
1724349771.686556,0.000000,-2.121378,0.060276,0.321711,0.004250,-0.001644,-0.023034,-0.999724,
1724349771.692064,0.000000,-2.120811,0.060031,0.321658,0.004154,-0.001672,-0.024613,-0.999687,
1724349771.697618,0.000000,-2.120213,0.059790,0.321618,0.003958,-0.001685,-0.025937,-0.999654,
1724349771.703175,0.000000,-2.119614,0.059648,0.321631,0.003945,-0.001713,-0.027184,-0.999621,
1724349771.708730,0.000000,-2.119013,0.059584,0.321645,0.004129,-0.001815,-0.028624,-0.999580,
1724349771.714286,0.000000,-2.118557,0.059516,0.321691,0.004379,-0.001846,-0.030268,-0.999531,
1724349771.719841,0.000000,-2.118177,0.059450,0.321717,0.004423,-0.001652,-0.031515,-0.999492,
1724349771.725397,0.000000,-2.117695,0.059387,0.321724,0.004334,-0.001536,-0.032490,-0.999462,
1724349771.730953,0.000000,-2.117345,0.059247,0.321663,0.004469,-0.001509,-0.034660,-0.999388,
1724349771.736508,0.000000,-2.116750,0.059137,0.321669,0.004420,-0.001489,-0.035876,-0.999345,
1724349771.742064,0.000000,-2.116192,0.059000,0.321701,0.004308,-0.001515,-0.037323,-0.999293,
1724349771.747620,0.000000,-2.115674,0.058853,0.321675,0.004255,-0.001432,-0.038672,-0.999242,
1724349771.753175,0.000000,-2.115121,0.058687,0.321681,0.004184,-0.001375,-0.039896,-0.999194,
1724349771.758730,0.000000,-2.114553,0.058476,0.321656,0.003941,-0.001381,-0.041107,-0.999146,
1724349771.764286,0.000000,-2.113949,0.058307,0.321575,0.003839,-0.001495,-0.042479,-0.999089,
1724349771.769841,0.000000,-2.113307,0.058076,0.321531,0.003643,-0.001602,-0.043730,-0.999036,
1724349771.775397,0.000000,-2.112611,0.058010,0.321487,0.003790,-0.001859,-0.045224,-0.998968,
1724349771.780954,0.000000,-2.112002,0.057936,0.321486,0.003841,-0.001954,-0.046519,-0.998908,
1724349771.786508,0.000000,-2.111549,0.057900,0.321508,0.003965,-0.001810,-0.047945,-0.998841,
1724349771.792064,0.000000,-2.111028,0.057852,0.321590,0.004060,-0.001656,-0.049097,-0.998784,
1724349771.797660,0.000000,-2.110601,0.057797,0.321627,0.004147,-0.001439,-0.050319,-0.998724,
1724349771.803216,0.000000,-2.110119,0.057777,0.321636,0.004290,-0.001440,-0.051594,-0.998658,
1724349771.808771,0.000000,-2.109511,0.057788,0.321608,0.004464,-0.001598,-0.052980,-0.998584,
1724349771.814327,0.000000,-2.108931,0.057644,0.321599,0.004323,-0.001576,-0.054199,-0.998520,
1724349771.819881,0.000000,-2.108410,0.057559,0.321567,0.004406,-0.001573,-0.055690,-0.998437,
1724349771.825438,0.000000,-2.107880,0.057440,0.321539,0.004275,-0.001577,-0.056965,-0.998366,
1724349771.830993,0.000000,-2.107255,0.057324,0.321485,0.004294,-0.001686,-0.058355,-0.998285,
1724349771.836549,0.000000,-2.106669,0.057166,0.321445,0.004187,-0.001678,-0.059637,-0.998210,
1724349771.842104,0.000000,-2.106052,0.057010,0.321403,0.004075,-0.001807,-0.060987,-0.998129,
1724349771.847658,0.000000,-2.105496,0.056864,0.321380,0.004033,-0.001683,-0.062462,-0.998038,
1724349771.853215,0.000000,-2.104913,0.056722,0.321372,0.003946,-0.001668,-0.063892,-0.997948,
1724349771.858773,0.000000,-2.104448,0.056609,0.321387,0.003907,-0.001457,-0.065289,-0.997858,
1724349771.864327,0.000000,-2.104011,0.056485,0.321425,0.003782,-0.001309,-0.066662,-0.997768,
1724349771.869883,0.000000,-2.103523,0.056440,0.321481,0.003817,-0.001205,-0.067943,-0.997681,
1724349771.875437,0.000000,-2.103112,0.056375,0.321492,0.003785,-0.001047,-0.069228,-0.997593,
1724349771.880992,0.000000,-2.102640,0.056313,0.321513,0.003785,-0.001029,-0.070485,-0.997505,
1724349771.886553,0.000000,-2.102068,0.056271,0.321508,0.003840,-0.001279,-0.071706,-0.997418,
1724349771.892105,0.000000,-2.101521,0.056177,0.321510,0.003740,-0.001286,-0.073092,-0.997317,
1724349771.897660,0.000000,-2.100993,0.056103,0.321486,0.003800,-0.001232,-0.074468,-0.997215,
1724349771.903184,0.000000,-2.100392,0.055976,0.321497,0.003735,-0.001261,-0.075768,-0.997118,
1724349771.908739,0.000000,-2.099781,0.055895,0.321471,0.003839,-0.001342,-0.077265,-0.997002,
1724349771.914295,0.000000,-2.099047,0.055728,0.321422,0.003756,-0.001652,-0.078745,-0.996886,
1724349771.919850,0.000000,-2.098378,0.055646,0.321342,0.003819,-0.001913,-0.080118,-0.996776,
1724349771.925406,0.000000,-2.097788,0.055525,0.321311,0.003798,-0.001967,-0.081494,-0.996665,
1724349771.930961,0.000000,-2.097236,0.055492,0.321275,0.003890,-0.001901,-0.083003,-0.996540,
1724349771.936518,0.000000,-2.096719,0.055401,0.321307,0.003848,-0.001797,-0.084214,-0.996439,
1724349771.942072,0.000000,-2.096252,0.055340,0.321346,0.003915,-0.001616,-0.085548,-0.996325,
1724349771.947627,0.000000,-2.095786,0.055302,0.321381,0.003969,-0.001495,-0.086932,-0.996205,
